path,module,backend,lines,layout,styleBlocks,inlineStyles,important,hexColors,tables,modals,responsive,plugins,references,referencedBy,legacyAttributeCandidate
"resources/views/backend/event/team/index.blade.php","event","true","226","","0","2","0","0","0","0","true","toastr","1","resources/views/backend/event/overview.blade.php","false"
"resources/views/backend/event/team/tabs/fixtures.blade.php","event","true","6","","0","0","0","0","0","0","false","","0","","false"
"resources/views/backend/event/team/tabs/order.blade.php","event","true","6","","0","0","0","0","0","0","false","","0","","false"
"resources/views/backend/event/team/tabs/results.blade.php","event","true","6","","0","0","0","0","0","0","false","","0","","false"
"resources/views/backend/event/team/tabs/teams.blade.php","event","true","237","","0","3","0","0","0","1","true","sortable","0","","false"
"resources/views/backend/event/transactions.blade.php","event","true","574","layouts/layoutMaster","1","9","4","7","5","0","true","datatable","1","app/Http/Controllers/Backend/EventTransactionController.php","false"
"resources/views/backend/event/_expense_fields.blade.php","event","true","143","","0","0","0","0","0","0","true","","2","resources/views/backend/event/finances.blade.php;resources/views/backend/event/partials/finances.blade.php","false"
"resources/views/backend/event/_income_item_fields.blade.php","event","true","50","","0","0","0","0","0","0","true","","2","resources/views/backend/event/finances.blade.php;resources/views/backend/event/partials/finances.blade.php","false"
"resources/views/backend/eventAdmin/main.blade.php","eventAdmin","true","73","layouts/layoutMaster","0","0","0","0","0","0","false","select2;flatpickr","1","app/Http/Controllers/Backend/EventAdminController.php","false"
"resources/views/backend/fixture/fixture-table-admin.blade.php","fixture","true","195","","0","0","0","0","1","1","true","","2","resources/views/backend/draw/show.blade.php;resources/views/backend/draw/team/draw-show-team.blade.php","false"
"resources/views/backend/fixture/fixtures-venue.blade.php","fixture","true","196","layouts/layoutMaster","0","1","1","1","1","2","true","datatable;select2;toastr;sortable","1","app/Http/Controllers/Backend/FixtureController.php","false"
"resources/views/backend/fixture/fixturesPerVenue.blade.php","fixture","true","319","","0","7","0","0","1","1","true","","1","resources/views/backend/fixture/fixtures-venue.blade.php","false"
"resources/views/backend/fixture/partials/fixture2.blade.php","fixture","true","50","","0","0","0","0","0","0","false","","0","","false"
"resources/views/backend/goal/create-career-goal.blade.php","goal","true","366","layouts/layoutMaster","0","1","0","0","0","0","true","sortable","1","app/Http/Controllers/Backend/GoalController.php","true"
"resources/views/backend/goal/create-general-goal.blade.php","goal","true","193","layouts/layoutMaster","0","1","0","0","0","0","true","sortable","1","app/Http/Controllers/Backend/GoalController.php","true"
"resources/views/backend/headOffice/cavaliers-trials-show.blade.php","headOffice","true","206","layouts/layoutMaster","0","0","0","0","0","1","true","datatable;select2;toastr;flatpickr;sortable","1","app/Http/Controllers/Backend/HeadOfficeController.php","false"
"resources/views/backend/headOffice/individual-event-show.blade.php","headOffice","true","429","layouts/layoutMaster","1","16","3","29","3","2","true","select2;toastr","1","app/Http/Controllers/Backend/HeadOfficeController.php","false"
"resources/views/backend/headOffice/interpro-event-show.blade.php","headOffice","true","488","layouts/layoutMaster","0","2","0","2","0","1","true","datatable;select2;toastr;flatpickr;sortable;swal","1","app/Http/Controllers/Backend/HeadOfficeController.php","false"
"resources/views/backend/headOffice/modals/scheduleModal.blade.php","headOffice","true","350","","0","2","0","0","0","1","true","flatpickr;toastr;datatable","1","resources/views/backend/draw/roundrobin/show.blade.php","false"
"resources/views/backend/headOffice/partials/draw-icon.blade.php","headOffice","true","16","","0","0","0","0","0","0","false","","2","resources/views/backend/headOffice/partials/individual-draw-overview.blade.php;resources/views/backend/headOffice/partials/individual-draw-row.blade.php","false"
"resources/views/backend/headOffice/partials/individual-draw-overview.blade.php","headOffice","true","71","","0","0","0","0","0","0","false","","1","resources/views/backend/headOffice/individual-event-show.blade.php","false"
"resources/views/backend/headOffice/partials/individual-draw-row.blade.php","headOffice","true","64","","0","0","0","0","0","0","false","","1","resources/views/backend/headOffice/partials/individual-draw-overview.blade.php","false"
"resources/views/backend/headOffice/team-event-show.blade.php","headOffice","true","427","layouts/layoutMaster","0","0","0","0","0","2","true","datatable;select2;toastr;flatpickr;sortable","1","app/Http/Controllers/Backend/HeadOfficeController.php","false"
"resources/views/backend/headOffice/venue-fixtures.blade.php","headOffice","true","321","layouts/layoutMaster","1","0","17","5","2","1","true","datatable","1","app/Http/Controllers/Backend/HeadOfficeController.php","false"
"resources/views/backend/headOffice/_partials/dashboard-home.blade.php","headOffice","true","45","","0","0","0","0","0","0","false","","0","","false"
"resources/views/backend/headOffice/_partials/tabs/convenors.blade.php","headOffice","true","1","","0","0","0","0","0","0","false","","1","resources/views/backend/headOffice/_partials/dashboard-home.blade.php","false"
"resources/views/backend/headOffice/_partials/tabs/draws.blade.php","headOffice","true","102","","0","0","0","0","0","1","true","","1","resources/views/backend/headOffice/_partials/dashboard-home.blade.php","false"
"resources/views/backend/headOffice/_partials/tabs/home.blade.php","headOffice","true","1","","0","0","0","0","0","0","false","","1","resources/views/backend/headOffice/_partials/dashboard-home.blade.php","false"
"resources/views/backend/headOffice/_partials/tabs/interpro-draw.blade.php","headOffice","true","183","","0","0","0","0","0","2","true","","0","","false"
"resources/views/backend/headOffice/_partials/tabs/setup.blade.php","headOffice","true","119","","0","0","0","0","2","0","true","","1","resources/views/backend/headOffice/_partials/dashboard-home.blade.php","false"
"resources/views/backend/import/noProfileImport.blade.php","import","true","72","layouts/layoutMaster","0","1","0","1","0","0","true","","1","app/Http/Controllers/Backend/TeamController.php","false"
"resources/views/backend/league/league-index.blade.php","league","true","68","layouts/layoutMaster","0","0","0","0","1","0","true","","1","app/Http/Controllers/Backend/LeagueController.php","false"
"resources/views/backend/league/modals/addCategoryModal.blade.php","league","true","27","","0","0","0","0","0","1","false","","1","resources/views/backend/league/league-index.blade.php","false"
"resources/views/backend/masters/invitation-preview.blade.php","masters","true","2","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/MastersInvitationController.php","false"
"resources/views/backend/masters/review.blade.php","masters","true","60","layouts/contentNavbarLayout","1","0","0","4","0","0","true","","2","app/Http/Controllers/Backend/MastersInvitationController.php;resources/views/backend/event/masters/overview.blade.php","false"
"resources/views/backend/masters/show.blade.php","masters","true","215","layouts/contentNavbarLayout","1","0","2","6","0","1","true","","4","app/Http/Controllers/Backend/MastersInvitationController.php;resources/views/backend/event/edit.blade.php;resources/views/backend/event/masters/overview.blade.php;resources/views/backend/masters/review.blade.php","false"
"resources/views/backend/nominations/partials/table.blade.php","nominations","true","28","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/NominateController.php","false"
"resources/views/backend/nominations/view.blade.php","nominations","true","99","","0","0","0","0","1","0","true","","1","resources/views/backend/adminPage/admin_show/cavaliers_trials_show.blade.php","false"
"resources/views/backend/payments/orderitems.blade.php","payments","true","52","layouts/layoutMaster","0","0","0","0","1","0","false","datatable;select2","0","","false"
"resources/views/backend/photo/eventPhotos.blade.php","photo","true","92","layouts/layoutMaster","0","1","0","0","1","0","true","datatable","1","app/Http/Controllers/Backend/EventPhotoController.php","false"
"resources/views/backend/photo/index.blade.php","photo","true","62","layouts/layoutMaster","0","0","0","0","1","0","true","","2","app/Http/Controllers/Backend/EventPhotoController.php;app/Http/Controllers/Backend/PhotoController.php","false"
"resources/views/backend/photo/show.blade.php","photo","true","116","layouts/layoutMaster","0","1","0","0","1","0","true","datatable","1","app/Http/Controllers/Backend/PhotoFolderController.php","false"
"resources/views/backend/photo/upload.blade.php","photo","true","75","layouts/layoutMaster","0","2","0","1","0","0","true","","1","app/Http/Controllers/Backend/PhotoController.php","false"
"resources/views/backend/photo/_includes/folder-add-modal.blade.php","photo","true","30","","0","0","0","0","0","1","false","","1","resources/views/backend/photo/eventPhotos.blade.php","false"
"resources/views/backend/photo/_includes/folder-edit-modal.blade.php","photo","true","31","","0","0","0","0","0","1","false","","1","resources/views/backend/photo/eventPhotos.blade.php","false"
"resources/views/backend/photo/_includes/photo-move-modal.blade.php","photo","true","34","","0","0","0","0","0","1","false","","1","resources/views/backend/photo/show.blade.php","false"
"resources/views/backend/photo/_includes/photo-preview-modal.blade.php","photo","true","11","","0","0","0","0","0","1","false","","2","resources/views/backend/photo/eventPhotos.blade.php;resources/views/backend/photo/show.blade.php","false"
"resources/views/backend/photo/_includes/upload-modal.blade.php","photo","true","46","","0","1","0","0","0","1","true","","1","resources/views/backend/photo/show.blade.php","false"
"resources/views/backend/platform/health.blade.php","platform","true","180","layouts/layoutMaster","1","2","0","15","0","0","true","","1","app/Http/Controllers/Backend/PlatformHealthController.php","false"
"resources/views/backend/platform/_health_badge.blade.php","platform","true","9","","0","0","0","0","0","0","false","","1","resources/views/backend/platform/health.blade.php","false"
"resources/views/backend/platform/_health_table.blade.php","platform","true","25","","0","4","0","0","1","0","false","","1","resources/views/backend/platform/health.blade.php","false"
"resources/views/backend/player/edit-player.blade.php","player","true","97","layouts/layoutMaster","0","0","0","0","0","0","true","select2","1","app/Http/Controllers/Backend/PlayerController.php","false"
"resources/views/backend/player/index.blade.php","player","true","227","layouts/layoutMaster","0","0","0","1","1","0","true","datatable;swal","1","app/Http/Controllers/Backend/PlayerController.php","false"
"resources/views/backend/player/player_details.blade.php","player","true","30","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/PlayerController.php","false"
"resources/views/backend/player/player_profile.blade.php","player","true","142","layouts/layoutMaster","0","0","0","0","0","0","true","select2;apexchart","1","app/Http/Controllers/Backend/PlayerController.php","false"
"resources/views/backend/player/player_results.blade.php","player","true","37","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/PlayerController.php","false"
"resources/views/backend/ranking/admin.blade.php","ranking","true","338","layouts/layoutMaster","1","4","0","3","1","0","true","select2;sortable;swal","1","app/Http/Controllers/Backend/RankingController.php","false"
"resources/views/backend/ranking/details.blade.php","ranking","true","69","layouts/layoutMaster","0","0","0","0","1","0","true","","1","app/Http/Controllers/Backend/RankingController.php","false"
"resources/views/backend/ranking/points.blade.php","ranking","true","119","layouts/layoutMaster","1","1","0","0","1","0","false","toastr","1","app/Http/Controllers/Backend/RankingController.php","false"
"resources/views/backend/ranking/ranking-index.blade.php","ranking","true","54","layouts/layoutMaster","0","0","0","0","1","0","true","datatable","0","","false"
"resources/views/backend/ranking/results.blade.php","ranking","true","106","layouts/layoutMaster","1","2","0","4","1","0","true","","2","app/Http/Controllers/Backend/RankingController.php;routes/web.php","false"
"resources/views/backend/ranking/series/audit.blade.php","ranking","true","251","layouts/layoutMaster","1","0","0","3","3","0","true","","1","app/Http/Controllers/Backend/SeriesRankingController.php","false"
"resources/views/backend/ranking/series/list.blade.php","ranking","true","325","layouts/layoutMaster","1","0","13","14","1","0","true","toastr","1","app/Http/Controllers/Backend/SeriesRankingController.php","false"
"resources/views/backend/ranking/settings-ranking.blade.php","ranking","true","103","layouts/layoutMaster","0","0","0","0","0","0","true","select2","0","","false"
"resources/views/backend/ranking/show_ranking.blade.php","ranking","true","243","layouts/layoutMaster","0","0","0","0","1","0","true","datatable;select2;sortable","0","","false"
"resources/views/backend/refunds/bank-show.blade.php","refunds","true","204","layouts/layoutMaster","0","0","0","0","0","0","true","","1","app/Http/Controllers/Backend/BankRefundController.php","false"
"resources/views/backend/refunds/bank.blade.php","refunds","true","395","layouts/layoutMaster","0","2","0","0","3","1","true","","1","app/Http/Controllers/Backend/BankRefundController.php","false"
"resources/views/backend/schedule/cavaliers-trials-schedule.blade.php","schedule","true","337","layouts/contentNavbarLayout","0","1","0","0","1","0","true","select2;flatpickr;datatable;toastr","1","app/Http/Controllers/Backend/ScheduleController.php","false"
"resources/views/backend/schedule/create-schedule.blade.php","schedule","true","64","layouts/layoutMaster","0","0","0","0","0","0","true","flatpickr;sortable","0","","false"
"resources/views/backend/schedule/individual-schedule.blade.php","schedule","true","872","layouts/contentNavbarLayout","1","6","0","17","3","0","true","select2;flatpickr;datatable;toastr;swal","1","app/Http/Controllers/Backend/ScheduleController.php","false"
"resources/views/backend/scoreboard/partials/age-gender-table.blade.php","scoreboard","true","53","","0","0","0","0","1","0","true","","0","","false"
"resources/views/backend/scoreboard/partials/age-table.blade.php","scoreboard","true","38","","0","0","0","0","1","0","false","","1","resources/views/backend/scoreboard/teamScoreboard.blade.php","false"
"resources/views/backend/scoreboard/partials/breakdown-table.blade.php","scoreboard","true","31","","0","0","0","0","1","0","true","","0","","false"
"resources/views/backend/scoreboard/partials/table.blade.php","scoreboard","true","32","","0","2","0","0","1","0","true","","0","","false"
"resources/views/backend/scoreboard/show-scoreboard.blade.php","scoreboard","true","285","layouts/layoutMaster","1","0","0","9","2","0","false","toastr;sortable","1","app/Http/Controllers/Backend/ScoreboardController.php","false"
"resources/views/backend/scoreboard/teamScoreboard.blade.php","scoreboard","true","27","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/ScoreboardController.php","false"
"resources/views/backend/series/create.blade.php","series","true","59","layouts/layoutMaster","0","0","0","0","0","0","false","","0","","false"
"resources/views/backend/series/events.blade.php","series","true","304","layouts/layoutMaster","0","1","0","0","1","0","true","select2;toastr","1","app/Http/Controllers/Backend/SeriesController.php","false"
"resources/views/backend/series/index.blade.php","series","true","118","layouts/layoutMaster","0","0","0","0","1","0","false","toastr","1","app/Http/Controllers/Backend/SeriesController.php","false"
"resources/views/backend/series/rankings/index.blade.php","series","true","64","layouts/layoutMaster","0","2","0","0","1","0","true","","1","app/Http/Controllers/Backend/SeriesController.php","false"
"resources/views/backend/series/rankings/rankings.blade.php","series","true","74","layouts.layoutMaster","0","1","0","0","1","0","true","","0","","false"
"resources/views/backend/series/rankings/results.blade.php","series","true","67","layouts/layoutMaster","0","2","0","0","1","0","true","","0","","false"
"resources/views/backend/series/series-create.blade.php","series","true","82","layouts/layoutMaster","0","0","0","0","0","0","true","","1","app/Http/Controllers/Backend/SeriesController.php","false"
"resources/views/backend/series/series-home.blade.php","series","true","329","layouts/layoutMaster","0","1","0","0","1","1","true","toastr","1","app/Http/Controllers/Backend/SeriesController.php","false"
"resources/views/backend/series/series-index.blade.php","series","true","66","layouts/layoutMaster","0","0","0","0","1","0","false","","0","","false"
"resources/views/backend/series/series-settings.blade.php","series","true","463","layouts/layoutMaster","1","6","0","7","2","0","true","toastr","1","app/Http/Controllers/Backend/SeriesController.php","false"
"resources/views/backend/series/show.blade.php","series","true","65","layouts/layoutMaster","0","0","0","0","0","0","true","","0","","false"
"resources/views/backend/settings/settings-index.blade.php","settings","true","342","layouts/layoutMaster","0","6","0","0","1","0","true","","1","app/Http/Controllers/Backend/SettingsController.php","false"
"resources/views/backend/superadmin/api-integrations.blade.php","superadmin","true","120","layouts.layoutMaster","0","1","0","0","1","0","true","","1","app/Http/Controllers/Backend/ApiIntegrationController.php","false"
"resources/views/backend/superadmin/audit/index.blade.php","superadmin","true","156","layouts/layoutMaster","0","2","0","0","1","0","true","","1","app/Http/Controllers/Backend/AuditEventController.php","false"
"resources/views/backend/superadmin/audit/show.blade.php","superadmin","true","83","layouts/layoutMaster","0","3","0","0","2","0","true","","1","app/Http/Controllers/Backend/AuditEventController.php","false"
"resources/views/backend/superadmin/event-finances.blade.php","superadmin","true","975","layouts/layoutMaster","1","12","3","7","8","1","true","datatable","1","app/Http/Controllers/Backend/SuperAdminFinanceController.php","false"
"resources/views/backend/superadmin/finances.blade.php","superadmin","true","186","layouts/layoutMaster","1","0","0","2","1","0","true","datatable","1","app/Http/Controllers/Backend/SuperAdminFinanceController.php","false"
"resources/views/backend/superadmin/index.blade.php","superadmin","true","2275","layouts/layoutMaster","1","22","2","12","14","2","true","datatable","11","app/Http/Controllers/Backend/SettingsController.php;app/Http/Controllers/Backend/SuperAdminController.php;routes/web.php;resources/views/backend/player/index.blade.php;resources/views/backend/settings/settings-index.blade.php;resources/views/backend/superadmin/api-integrations.blade.php;resources/views/backend/superadmin/audit/index.blade.php;resources/views/backend/superadmin/finances.blade.php;resources/views/backend/superadmin/orphaned-registrations.blade.php;resources/views/backend/superadmin/player-duplicates.blade.php;resources/views/backend/user/index.blade.php","false"
"resources/views/backend/superadmin/orphaned-registrations.blade.php","superadmin","true","195","layouts/layoutMaster","0","2","0","0","2","0","true","","1","app/Http/Controllers/Backend/OrphanedRegistrationController.php","false"
"resources/views/backend/superadmin/player-duplicate-bulk-review.blade.php","superadmin","true","173","layouts/layoutMaster","0","0","0","0","2","0","true","","1","app/Http/Controllers/Backend/PlayerDuplicateController.php","false"
"resources/views/backend/superadmin/player-duplicate-quick-merge.blade.php","superadmin","true","71","","0","0","0","0","1","0","true","","1","app/Http/Controllers/Backend/PlayerDuplicateController.php","false"
"resources/views/backend/superadmin/player-duplicate-review.blade.php","superadmin","true","238","layouts/layoutMaster","0","0","0","0","2","0","true","","1","app/Http/Controllers/Backend/PlayerDuplicateController.php","false"
"resources/views/backend/superadmin/player-duplicates.blade.php","superadmin","true","435","layouts/layoutMaster","0","2","0","0","2","1","true","","1","app/Http/Controllers/Backend/PlayerDuplicateController.php","false"
"resources/views/backend/superAdminDashboard.blade.php","(root)","true","2","","0","0","0","0","0","0","false","","0","","false"
"resources/views/backend/system/check.blade.php","system","true","108","layouts/layoutMaster","1","2","0","10","1","0","false","","1","app/Http/Controllers/Backend/SystemCheckController.php","false"
"resources/views/backend/team/partials/replace-player-form.blade.php","team","true","34","","0","0","0","0","0","0","false","select2","1","app/Http/Controllers/Backend/TeamController.php","false"
"resources/views/backend/team-fixtures/admin.blade.php","team-fixtures","true","213","layouts/layoutMaster","1","1","0","0","1","1","true","flatpickr;select2","2","app/Http/Controllers/Backend/TeamFixtureController.php;routes/web.php","false"
"resources/views/backend/team-fixtures/create.blade.php","team-fixtures","true","77","layouts/layoutMaster","0","0","0","0","0","0","true","","3","app/Http/Controllers/Backend/TeamFixtureController.php;routes/web.php;resources/views/backend/team-fixtures/admin.blade.php","false"
"resources/views/backend/team-fixtures/edit.blade.php","team-fixtures","true","31","layouts/layoutMaster","0","0","0","0","0","0","true","","2","app/Http/Controllers/Backend/TeamFixtureController.php;resources/views/backend/team-fixtures/admin.blade.php","false"
"resources/views/backend/team-fixtures/index.blade.php","team-fixtures","true","260","layouts/layoutMaster","1","0","3","0","2","2","true","datatable;select2;toastr;flatpickr","4","app/Http/Controllers/Backend/TeamFixtureController.php;resources/views/admin/home.blade.php;resources/views/backend/draw/_includes/draw_tab_interpro.blade.php;resources/views/backend/draw/_includes/draw_tab_team.blade.php","false"
"resources/views/backend/team-fixtures/partials/away-cell.blade.php","team-fixtures","true","32","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/TeamFixtureController.php","false"
"resources/views/backend/team-fixtures/partials/home-cell.blade.php","team-fixtures","true","33","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/TeamFixtureController.php","false"
"resources/views/backend/team-fixtures/partials/replace_player_fixture_row.blade.php","team-fixtures","true","54","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/TeamFixtureController.php","false"
"resources/views/backend/team-fixtures/partials/result-col.blade.php","team-fixtures","true","7","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/TeamFixtureController.php","false"
"resources/views/backend/team-fixtures/replace-player.blade.php","team-fixtures","true","366","layouts/layoutMaster","0","2","0","0","1","1","true","select2;toastr","1","app/Http/Controllers/Backend/TeamFixtureController.php","false"
"resources/views/backend/team-fixtures/show.blade.php","team-fixtures","true","106","layouts/layoutMaster","0","0","0","0","1","0","true","","2","app/Http/Controllers/Backend/TeamFixtureController.php;resources/views/backend/team-fixtures/admin.blade.php","false"
"resources/views/backend/team-schedule/all.blade.php","team-schedule","true","385","layouts/layoutMaster","0","2","0","0","2","0","true","select2;flatpickr;datatable;toastr","2","app/Http/Controllers/Backend/TeamScheduleController.php;routes/web.php","false"
"resources/views/backend/team-schedule/schedule.blade.php","team-schedule","true","164","layouts/layoutMaster","0","5","0","0","2","0","true","select2;flatpickr;datatable;toastr","1","app/Http/Controllers/Backend/TeamFixtureController.php","false"
"resources/views/backend/teamSelection/selection-index.blade.php","teamSelection","true","182","layouts/layoutMaster","0","0","0","0","3","0","true","datatable;select2;toastr;flatpickr;sortable","1","app/Http/Controllers/Backend/TeamSelectionController.php","false"
"resources/views/backend/user/index.blade.php","user","true","347","layouts/layoutMaster","0","1","0","1","1","2","true","datatable;select2;swal","1","app/Http/Controllers/Backend/UserController.php","false"
"resources/views/backend/user/show.blade.php","user","true","356","layouts/layoutMaster","1","0","0","0","1","2","true","datatable;select2;toastr;swal","1","app/Http/Controllers/Backend/UserController.php","false"
"resources/views/backend/venue/venue-show.blade.php","venue","true","238","layouts/layoutMaster","0","1","0","0","1","2","true","datatable;select2;toastr;flatpickr;sortable","1","app/Http/Controllers/Backend/VenueController.php","false"
"resources/views/backend/wallet/modals/deposit-modal.blade.php","wallet","true","29","","0","0","0","0","0","1","false","","0","","false"
"resources/views/backend/wallet/transaction-create.blade.php","wallet","true","1","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/WalletTransactionController.php","false"
"resources/views/backend/wallet/wallet-index.blade.php","wallet","true","56","layouts/layoutMaster","0","0","0","0","1","0","false","datatable","1","app/Http/Controllers/Backend/WalletController.php","false"
"resources/views/backend/wallet/wallet-show.blade.php","wallet","true","259","layouts/layoutMaster","0","0","0","0","1","2","true","datatable","1","app/Http/Controllers/Backend/WalletController.php","false"
"resources/views/bracket/partials/fixtures.blade.php","bracket","false","99","","0","0","0","0","1","0","true","","2","resources/views/backend/draw/individual/cavaliersTrials.blade.php;resources/views/frontend/draw/fixtures/showFixtures.blade.php","false"
"resources/views/components/action-message.blade.php","components","false","11","","0","1","0","0","0","0","false","","0","","false"
"resources/views/components/action-section.blade.php","components","false","12","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/application-logo.blade.php","components","false","18","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/application-mark.blade.php","components","false","5","","0","0","0","2","0","0","false","","0","","false"
"resources/views/components/authentication-card-logo.blade.php","components","false","20","","0","1","0","1","0","0","false","","0","","false"
"resources/views/components/authentication-card.blade.php","components","false","14","","0","0","0","0","0","0","true","","0","","false"
"resources/views/components/banner.blade.php","components","false","44","","0","10","0","0","0","0","false","","0","","false"
"resources/views/components/button.blade.php","components","false","4","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/checkbox.blade.php","components","false","2","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/confirmation-modal.blade.php","components","false","17","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/confirms-password.blade.php","components","false","43","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/danger-button.blade.php","components","false","4","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/dialog-modal.blade.php","components","false","18","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/dropdown-link.blade.php","components","false","2","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/dropdown.blade.php","components","false","12","","0","0","0","0","0","0","false","","0","","true"
"resources/views/components/form-section.blade.php","components","false","24","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/input-error.blade.php","components","false","8","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/input.blade.php","components","false","4","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/label.blade.php","components","false","6","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/modal.blade.php","components","false","48","","0","0","0","0","0","1","false","","0","","false"
"resources/views/components/nav-link.blade.php","components","false","12","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/responsive-nav-link.blade.php","components","false","12","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/secondary-button.blade.php","components","false","4","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/section-border.blade.php","components","false","5","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/section-title.blade.php","components","false","9","","0","0","0","0","0","0","true","","0","","false"
"resources/views/components/switchable-team.blade.php","components","false","24","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/validation-errors.blade.php","components","false","14","","0","0","0","0","0","0","false","","0","","false"
"resources/views/components/welcome.blade.php","components","false","97","","0","0","0","0","0","0","false","","0","","false"
"resources/views/content/authentications/auth-login-basic.blade.php","content","false","123","layouts/layoutMaster","0","0","0","1","0","0","false","","1","app/Http/Controllers/authentications/LoginBasic.php","false"
"resources/views/content/authentications/auth-register-basic.blade.php","content","false","110","layouts/layoutMaster","0","0","0","1","0","0","false","","1","app/Http/Controllers/authentications/RegisterBasic.php","false"
"resources/views/content/pages/pages-home.blade.php","content","false","36","layouts/layoutMaster","0","0","0","0","0","0","true","","1","app/Http/Controllers/pages/HomePage.php","false"
"resources/views/content/pages/pages-misc-error.blade.php","content","false","32","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/pages/MiscError.php","false"
"resources/views/content/pages/pages-page2.blade.php","content","false","12","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/pages/Page2.php","false"
"resources/views/draw/feedin.blade.php","draw","false","13","layouts.layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/Backend/ManageDrawController.php","false"
"resources/views/draw/partials/bracket-assets.blade.php","draw","false","5","","0","0","0","0","0","0","false","","3","resources/views/backend/draw/flexible-monrad.blade.php;resources/views/frontend/draw/print.blade.php;resources/views/layouts/commonMaster.blade.php","false"
"resources/views/draw/partials/bracket-svg-style.blade.php","draw","false","3","","1","0","0","0","0","0","false","","6","resources/views/backend/draw/roundrobin/draw-svg.blade.php;resources/views/backend/draw/roundrobin/dynamic-bracket-svg.blade.php;resources/views/backend/draw/roundrobin/full-bracket.blade.php;resources/views/backend/draw/roundrobin/main-bracket.blade.php;resources/views/backend/draw/roundrobin/plate-bracket.blade.php;resources/views/frontend/draw/print.blade.php","false"
"resources/views/emails/admin/followup.blade.php","emails","false","5","","0","0","0","0","0","0","false","","1","app/Mail/AdminFollowup.php","false"
"resources/views/emails/category-moved.blade.php","emails","false","19","","0","0","0","0","0","0","false","","1","app/Mail/CategoryMovedMail.php","false"
"resources/views/emails/create_announcement.blade.php","emails","false","11","","0","0","0","0","0","0","false","","1","app/Mail/AnnouncementMail.php","false"
"resources/views/emails/disciplinary/suspension-alert.blade.php","emails","false","26","","0","0","0","0","0","0","false","","1","app/Mail/SuspensionAlertMail.php","false"
"resources/views/emails/disciplinary/violation-notification.blade.php","emails","false","34","","0","0","0","0","0","0","false","","1","app/Mail/ViolationNotificationMail.php","false"
"resources/views/emails/masters/admin-update.blade.php","emails","false","11","","0","0","0","0","0","0","false","","1","app/Mail/MastersAdminUpdateMail.php","false"
"resources/views/emails/masters/invitation.blade.php","emails","false","16","","0","23","0","21","0","0","false","","2","app/Http/Controllers/Backend/MastersInvitationController.php;app/Mail/MastersInvitationMail.php","false"
"resources/views/emails/payment-failure-alert.blade.php","emails","false","8","","0","1","0","0","1","0","false","","1","app/Mail/PaymentFailureAlertMail.php","false"
"resources/views/emails/player-notification.blade.php","emails","false","8","","0","0","0","0","0","0","false","","3","app/Mail/CategoryMovedMail.php;app/Mail/RegistrationConfirmationMail.php;app/Mail/WithdrawalPlayerMail.php","false"
"resources/views/emails/refund/bank-confirmation.blade.php","emails","false","38","","0","0","0","0","0","0","false","","1","app/Mail/BankRefundConfirmationMail.php","false"
"resources/views/emails/refund/bank-details-request.blade.php","emails","false","40","","0","0","0","0","0","0","false","","1","app/Mail/BankDetailsRequestMail.php","false"
"resources/views/emails/refund/bank-reminder.blade.php","emails","false","36","","0","0","0","0","0","0","false","","1","app/Mail/BankRefundReminderMail.php","false"
"resources/views/emails/refund/payfast-confirmation.blade.php","emails","false","38","","0","0","0","0","0","0","false","","1","app/Mail/PayFastRefundConfirmationMail.php","false"
"resources/views/emails/refund/wallet-confirmation.blade.php","emails","false","38","","0","0","0","0","0","0","false","","1","app/Mail/WalletRefundConfirmationMail.php","false"
